Study Identifier,Intervention,Comments,Moderate pain relief: ≥30% relief Baseline %,Moderate pain relief: ≥30% relief Baseline N,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] %,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] N,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint %,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint N,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint %,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint N,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint %,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score Baseline %,Pain - ≥30% decrease from baseline in average pain score Baseline N,Pain - ≥30% decrease from baseline in average pain score Endpoint %,Pain - ≥30% decrease from baseline in average pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint N,Pain - ≥30% decrease from baseline in mean pain score Endpoint %,Pain - ≥30% decrease from baseline in mean pain score Endpoint N,Pain - ≥30% decrease from baseline in worst pain score Baseline %,Pain - ≥30% decrease from baseline in worst pain score Baseline N,Pain - ≥30% decrease in average pain severity in BPI Endpoint %,Pain - ≥30% decrease in average pain severity in BPI Endpoint N,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline %,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline N,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint %,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention N,Pain - ≥30% reduction in PVAS (0-100) Endpoint %,Pain - ≥30% reduction in PVAS (0-100) Endpoint N,Pain - ≥30% reduction in VAS (0-10) Endpoint %,Pain - ≥30% reduction in VAS (0-10) Endpoint N,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint %,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint N,Pain - ≥40% decrease from baseline in average pain score Endpoint %,Pain - ≥40% decrease from baseline in average pain score Endpoint N,Pain - <50-≥30% decrease from baseline in average pain score Endpoint %,Pain - <50-≥30% decrease from baseline in average pain score Endpoint N,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint %,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint N,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) %,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) N,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) %,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) N,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint %,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint N,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint %,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint N,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint %,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint N,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint %,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint N,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint %,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint N,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention %,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] N
Hameroff 1984,Doxepin ≤300mg,Title: Doxepin's effects on chronic pain and depression: a controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jia 2006,Venlafaxine 50mg,"Title: Effects of venlafaxine and carbamazepine for painful peripheral diabetic neuropathy: A randomized, double-blind and double-dummy, controlled multi-center trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jia 2006,Carbamazepine 0.2mg,"Title: Effects of venlafaxine and carbamazepine for painful peripheral diabetic neuropathy: A randomized, double-blind and double-dummy, controlled multi-center trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pirbudak 2003,Epidural injection + placebo,Title: Epidural corticosteroid injection and amitriptyline for the treatment of chronic low back pain associated with radiculopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pirbudak 2003,Epidural injection + amitriptyline (10-50mg),Title: Epidural corticosteroid injection and amitriptyline for the treatment of chronic low back pain associated with radiculopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginsberg 1996,Placebo,Title: A randomized placebo-controlled trial of sustained-release amitriptyline in primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginsberg 1996,Amitriptyline 25mg,Title: A randomized placebo-controlled trial of sustained-release amitriptyline in primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isomeri 1993,Physiotherapy and amitriptyline 25mg (A),Title: Effects of amitriptyline and cardiovascular fitness training on pain in patients with primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isomeri 1993,Physical fitness training only (B),Title: Effects of amitriptyline and cardiovascular fitness training on pain in patients with primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isomeri 1993,Physical fitness training and amitriptyline 25mg (C),Title: Effects of amitriptyline and cardiovascular fitness training on pain in patients with primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace 1985,Placebo,"Title: Controlled, double-blind, randomized trial of amitriptyline in relieving articular pain and tenderness in patients with rheumatoid arthritis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace 1985,Amitriptyline 50-75mg,"Title: Controlled, double-blind, randomized trial of amitriptyline in relieving articular pain and tenderness in patients with rheumatoid arthritis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heymann 2001,Amitriptyline 25mg,"Title: A double-blind, randomized, controlled study of amitriptyline, nortriptyline and placebo in patients with fibromyalgia. An analysis of outcome measures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heymann 2001,Nortriptyline 25mg,"Title: A double-blind, randomized, controlled study of amitriptyline, nortriptyline and placebo in patients with fibromyalgia. An analysis of outcome measures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heymann 2001,Placebo,"Title: A double-blind, randomized, controlled study of amitriptyline, nortriptyline and placebo in patients with fibromyalgia. An analysis of outcome measures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creed 2003,Psychotherapy,Title: Psychodynamic interpersonal therapy and improvement in interpersonal difficulties in people with severe irritable bowel syndrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creed 2003,Paroxetine 20mg,Title: Psychodynamic interpersonal therapy and improvement in interpersonal difficulties in people with severe irritable bowel syndrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creed 2003,Usual treatment,Title: Psychodynamic interpersonal therapy and improvement in interpersonal difficulties in people with severe irritable bowel syndrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell 2008,Placebo,"Title: Efficacy and safety of duloxetine for treatment of fibromyalgia in patients with or without major depressive disorder: Results from a 6-month, randomized, double-blind, placebo-controlled, fixed-dose trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,37.4,
Russell 2008,Duloxetine - 20 then 60mg,"Title: Efficacy and safety of duloxetine for treatment of fibromyalgia in patients with or without major depressive disorder: Results from a 6-month, randomized, double-blind, placebo-controlled, fixed-dose trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,,51.9,
Russell 2008,Duloxetine - 60mg,"Title: Efficacy and safety of duloxetine for treatment of fibromyalgia in patients with or without major depressive disorder: Results from a 6-month, randomized, double-blind, placebo-controlled, fixed-dose trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7,,47.2,
Russell 2008,Duloxetine - 120mg,"Title: Efficacy and safety of duloxetine for treatment of fibromyalgia in patients with or without major depressive disorder: Results from a 6-month, randomized, double-blind, placebo-controlled, fixed-dose trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,,49.3,
Urquhart 2018,Benzotropine mesylate 1mg,Title: Efficacy of Low-Dose Amitriptyline for Chronic Low Back Pain: A Randomized Clinical Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urquhart 2018,Amitriptyline 25mg,Title: Efficacy of Low-Dose Amitriptyline for Chronic Low Back Pain: A Randomized Clinical Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannonen 1998,Moclobemide 450mg,"Title: A randomized, double-blind, placebo-controlled study of moclobemide and amitriptyline in the treatment of fibromyalgia in females without psychiatric disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannonen 1998,Amitriptyline 25mg,"Title: A randomized, double-blind, placebo-controlled study of moclobemide and amitriptyline in the treatment of fibromyalgia in females without psychiatric disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannonen 1998,Placebo,"Title: A randomized, double-blind, placebo-controlled study of moclobemide and amitriptyline in the treatment of fibromyalgia in females without psychiatric disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kim 2013,Placebo,"Title: Effects of milnacipran on neurocognition, pain, and fatigue in fibromyalgia: A 13-week, randomized, placebo-controlled, crossover trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kim 2013,Milnacipran (12.5 - 200mg),"Title: Effects of milnacipran on neurocognition, pain, and fatigue in fibromyalgia: A 13-week, randomized, placebo-controlled, crossover trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schukro 2016,Placebo,"Title: Efficacy of Duloxetine in Chronic Low Back Pain with a Neuropathic Component: A Randomized, Double-blind, Placebo-controlled Crossover Trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schukro 2016,Duloxetine ≤120mg,"Title: Efficacy of Duloxetine in Chronic Low Back Pain with a Neuropathic Component: A Randomized, Double-blind, Placebo-controlled Crossover Trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raskin 2005,Placebo,"Title: A double-blind, randomized multicenter trial comparing duloxetine with placebo in the management of diabetic peripheral neuropathic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raskin 2005,Duloxetine 60mg (60mgQD),"Title: A double-blind, randomized multicenter trial comparing duloxetine with placebo in the management of diabetic peripheral neuropathic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raskin 2005,Duloxetine 120mg (60mgBID),"Title: A double-blind, randomized multicenter trial comparing duloxetine with placebo in the management of diabetic peripheral neuropathic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norregaard 1995,Placebo,Title: A randomized controlled trial of citalopram in the treatment of fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norregaard 1995,Citalopram - 20-40mg,Title: A randomized controlled trial of citalopram in the treatment of fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calderon 2011,Placebo only,Title: Effectiveness of cognitive-behavioral therapy and amitriptyline in patients with chronic temporomandibular disorders-a pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calderon 2011,Placebo and CBT,Title: Effectiveness of cognitive-behavioral therapy and amitriptyline in patients with chronic temporomandibular disorders-a pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calderon 2011,Amitriptyline - 25mg,Title: Effectiveness of cognitive-behavioral therapy and amitriptyline in patients with chronic temporomandibular disorders-a pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calderon 2011,Amitriptyline - 25mg and CBT,Title: Effectiveness of cognitive-behavioral therapy and amitriptyline in patients with chronic temporomandibular disorders-a pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leijon 1989,Placebo,Title: Central post-stroke pain - A controlled trial of amitriptyline and carbamazepine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leijon 1989,Amitriptyline 75mg,Title: Central post-stroke pain - A controlled trial of amitriptyline and carbamazepine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leijon 1989,Carbamazepine 800mg,Title: Central post-stroke pain - A controlled trial of amitriptyline and carbamazepine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shakiba 2018,Saffron 15mg,Title: Saffron (Crocus sativus) versus duloxetine for treatment of patients with fibromyalgia: A randomized double-blind clinical trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shakiba 2018,Duloxetine 30mg,Title: Saffron (Crocus sativus) versus duloxetine for treatment of patients with fibromyalgia: A randomized double-blind clinical trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeephu 2013,Placebo,Title: Efficacy and safety of mirtazapine in fibromyalgia syndrome patients: a randomized placebo-controlled pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeephu 2013,Mirtazapine 15mg,Title: Efficacy and safety of mirtazapine in fibromyalgia syndrome patients: a randomized placebo-controlled pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeephu 2013,Mirtazapine 30mg,Title: Efficacy and safety of mirtazapine in fibromyalgia syndrome patients: a randomized placebo-controlled pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suttiruksa 2016,Placebo,"Title: Effects of mirtazapine on quality of life of Thai patients with fibromyalgia syndrome: A double-blind, randomized, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suttiruksa 2016,Mirtazapine 15mg,"Title: Effects of mirtazapine on quality of life of Thai patients with fibromyalgia syndrome: A double-blind, randomized, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suttiruksa 2016,Mirtazapine 30mg,"Title: Effects of mirtazapine on quality of life of Thai patients with fibromyalgia syndrome: A double-blind, randomized, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstein 2005,Placebo,Title: Duloxetine vs. placebo in patients with painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstein 2005,Duloxetine 20mg,Title: Duloxetine vs. placebo in patients with painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstein 2005,Duloxetine 60mg,Title: Duloxetine vs. placebo in patients with painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldstein 2005,Duloxetine 120mg,Title: Duloxetine vs. placebo in patients with painful diabetic neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murakami 2015,Placebo,"Title: A randomized, double-blind, placebo-controlled phase III trial of duloxetine in Japanese fibromyalgia patients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murakami 2015,Duloxetine - 60mg,"Title: A randomized, double-blind, placebo-controlled phase III trial of duloxetine in Japanese fibromyalgia patients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patkar 2007,Placebo,"Title: A randomized, controlled, trial of controlled release paroxetine in fibromyalgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patkar 2007,Paroxetine CR (12.5-62.5mg),"Title: A randomized, controlled, trial of controlled release paroxetine in fibromyalgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robinson 2004,Benztropine mesylate (Active placebo),Title: Trial of amitriptyline for relief of pain in amputees: results of a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robinson 2004,Amitriptyline ≤125mg,Title: Trial of amitriptyline for relief of pain in amputees: results of a randomized controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forssell 2004,Venlafaxine 37.5 - 75mg,Title: Venlafaxine in the treatment of atypical facial pain: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forssell 2004,Placebo,Title: Venlafaxine in the treatment of atypical facial pain: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joharchi 2019,Duloxetine 30-60mg,"Title: Efficacy and safety of duloxetine and Pregabalin in Iranian patients with diabetic peripheral neuropathic pain: a double-blind, randomized clinical trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joharchi 2019,Pregabalin 150-300mg,"Title: Efficacy and safety of duloxetine and Pregabalin in Iranian patients with diabetic peripheral neuropathic pain: a double-blind, randomized clinical trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yucel 2005,Placebo,"Title: The effect of venlafaxine on ongoing and experimentally induced pain in neuropathic pain patients: a double blind, placebo controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yucel 2005,Venlafaxine 75mg,"Title: The effect of venlafaxine on ongoing and experimentally induced pain in neuropathic pain patients: a double blind, placebo controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yucel 2005,Venlafaxine 150mg,"Title: The effect of venlafaxine on ongoing and experimentally induced pain in neuropathic pain patients: a double blind, placebo controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tasmuth 2002,Placebo,Title: Venlafaxine in neuropathic pain following treatment of breast cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tasmuth 2002,Venlafaxine 37.5 mg,Title: Venlafaxine in neuropathic pain following treatment of breast cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tasmuth 2002,Placebo 2,Title: Venlafaxine in neuropathic pain following treatment of breast cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tasmuth 2002,Venlafaxine 75mg,Title: Venlafaxine in neuropathic pain following treatment of breast cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vranken 2011,Placebo,"Title: Duloxetine in patients with central neuropathic pain caused by spinal cord injury or stroke: a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vranken 2011,Duloxetine (60-120mg),"Title: Duloxetine in patients with central neuropathic pain caused by spinal cord injury or stroke: a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staud 2015,Placebo,Title: Effects of milnacipran on clinical pain and hyperalgesia of patients with fibromyalgia: results of a 6-week randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staud 2015,Milnacipran 100mg,Title: Effects of milnacipran on clinical pain and hyperalgesia of patients with fibromyalgia: results of a 6-week randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee 2016,Placebo,Title: Effect of Milnacipran on Pain in Patients with Rheumatoid Arthritis with Widespread Pain: A Randomized Blinded Crossover Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee 2016,Milnacipran 100mg,Title: Effect of Milnacipran on Pain in Patients with Rheumatoid Arthritis with Widespread Pain: A Randomized Blinded Crossover Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mease 2009,Placebo,"Title: The efficacy and safety or milnacipran for treatment of fibromyalgia. A randomized, double-blind, placebo-controlled trial. No protocol.",,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mease 2009,Milnacipran 100mg,"Title: The efficacy and safety or milnacipran for treatment of fibromyalgia. A randomized, double-blind, placebo-controlled trial. No protocol.",,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
